# s_ref,X_ref,Y_ref,phi_ref,kappa_ref,right_width,left_width
804.052981,-74.637215,-32.670591,-1.137747,0.138200,1.750000,1.749999
804.152974,-74.594841,-32.760608,-1.123869,0.140791,1.750000,1.749999
804.252967,-74.551263,-32.849916,-1.109748,0.143419,1.750000,1.749999
804.352959,-74.506471,-32.938487,-1.095381,0.146080,1.750000,1.749999
804.452952,-74.460454,-33.026297,-1.080766,0.148771,1.750000,1.749999
804.552945,-74.413202,-33.113320,-1.065900,0.151485,1.750000,1.749999
804.652937,-74.364703,-33.199531,-1.050780,0.154217,1.750000,1.749999
804.752930,-74.314948,-33.284903,-1.035406,0.156961,1.750000,1.749999
804.852923,-74.263925,-33.369410,-1.019776,0.159711,1.750000,1.749999
804.952916,-74.211625,-33.453028,-1.003888,0.162459,1.750000,1.749999
805.052908,-74.158035,-33.535730,-0.987743,0.165198,1.750000,1.749999
805.152901,-74.103145,-33.617491,-0.971340,0.167920,1.750000,1.749999
805.252894,-74.046945,-33.698285,-0.954681,0.170616,1.750000,1.749999
805.352886,-73.989424,-33.778086,-0.937766,0.173276,1.750000,1.749999
805.452879,-73.930443,-33.857052,-0.920822,0.170354,1.749999,1.750000
805.552872,-73.870148,-33.935013,-0.904189,0.167163,1.749999,1.750000
805.652865,-73.808573,-34.011973,-0.887873,0.163895,1.749999,1.750000
805.752857,-73.745747,-34.087947,-0.871879,0.160562,1.749999,1.750000
805.852850,-73.681702,-34.162947,-0.856210,0.157178,1.749999,1.750000
805.952843,-73.616465,-34.236985,-0.840869,0.153753,1.749999,1.750000
806.052835,-73.550068,-34.310074,-0.825857,0.150299,1.749999,1.750000
806.152828,-73.482540,-34.382226,-0.811175,0.146825,1.749999,1.750000
806.252821,-73.413910,-34.453454,-0.796825,0.143341,1.749999,1.750000
806.352814,-73.344208,-34.523770,-0.782805,0.139856,1.749999,1.750000
806.452806,-73.273464,-34.593187,-0.769116,0.136377,1.749999,1.750000
806.552799,-73.201708,-34.661718,-0.755756,0.132912,1.749999,1.750000
806.652792,-73.128969,-34.729374,-0.742724,0.129466,1.749999,1.750000
806.752784,-73.055277,-34.796169,-0.730018,0.126046,1.749999,1.750000
806.852777,-72.980662,-34.862114,-0.717635,0.122657,1.749999,1.750000
806.952770,-72.905154,-34.927223,-0.705573,0.119303,1.749999,1.750000
807.052763,-72.828781,-34.991508,-0.693829,0.115988,1.749999,1.750000
807.152755,-72.751575,-35.054982,-0.682401,0.112714,1.749999,1.750000
807.252748,-72.673564,-35.117656,-0.671283,0.109485,1.749999,1.750000
807.352741,-72.594779,-35.179544,-0.660474,0.106302,1.749999,1.750000
807.452733,-72.515248,-35.240658,-0.649970,0.103167,1.749999,1.750000
807.552726,-72.435003,-35.301010,-0.639766,0.100082,1.749999,1.750000
807.652719,-72.354072,-35.360614,-0.629860,0.097047,1.749999,1.750000
807.752712,-72.272485,-35.419481,-0.620247,0.094063,1.749999,1.750000
807.852704,-72.190272,-35.477624,-0.610923,0.091129,1.749999,1.750000
807.952697,-72.107463,-35.535056,-0.601885,0.088246,1.749999,1.750000
808.052690,-72.024087,-35.591789,-0.593129,0.085413,1.749999,1.750000
808.152682,-71.940174,-35.647836,-0.584651,0.082628,1.749999,1.750000
808.252675,-71.855755,-35.703209,-0.576448,0.079893,1.749999,1.750000
808.352668,-71.770857,-35.757920,-0.568515,0.077204,1.749999,1.750000
808.452661,-71.685512,-35.811983,-0.560849,0.074560,1.749999,1.750000
808.552653,-71.599749,-35.865409,-0.553447,0.071961,1.749999,1.750000
808.652646,-71.513598,-35.918212,-0.546305,0.069403,1.749999,1.750000
808.752639,-71.427088,-35.970403,-0.539420,0.066886,1.749999,1.750000
808.852631,-71.340249,-36.021996,-0.532790,0.064407,1.749999,1.750000
808.952624,-71.253111,-36.073002,-0.526410,0.061964,1.749999,1.750000
809.052617,-71.165703,-36.123435,-0.520279,0.059555,1.749999,1.750000
809.152610,-71.078056,-36.173307,-0.514394,0.057177,1.749999,1.750000
809.252602,-70.990198,-36.222630,-0.508751,0.054828,1.749999,1.750000
809.352595,-70.902161,-36.271417,-0.503350,0.052504,1.749999,1.750000
809.452588,-70.813387,-36.319995,-0.498056,0.052136,1.750000,1.750000
809.552580,-70.724458,-36.368050,-0.492804,0.051768,1.750000,1.750000
809.652573,-70.635379,-36.415586,-0.487596,0.051388,1.750000,1.750000
809.752566,-70.546148,-36.462611,-0.482433,0.050997,1.750000,1.750000
809.852559,-70.456768,-36.509128,-0.477314,0.050595,1.750000,1.750000
809.952551,-70.367239,-36.555145,-0.472242,0.050183,1.750000,1.750000
810.052544,-70.277560,-36.600668,-0.467216,0.049761,1.750000,1.750000
810.152537,-70.187734,-36.645702,-0.462238,0.049329,1.750000,1.750000
810.252529,-70.097761,-36.690253,-0.457307,0.048887,1.750000,1.750000
810.352522,-70.007640,-36.734328,-0.452425,0.048435,1.750000,1.750000
810.452515,-69.917374,-36.777932,-0.447593,0.047975,1.750000,1.750000
810.552508,-69.826962,-36.821071,-0.442810,0.047506,1.750000,1.750000
810.652500,-69.736406,-36.863753,-0.438078,0.047027,1.750000,1.750000
810.752493,-69.645705,-36.905981,-0.433398,0.046541,1.750000,1.750000
810.852486,-69.554860,-36.947763,-0.428768,0.046047,1.750000,1.750000
810.952478,-69.463873,-36.989104,-0.424192,0.045544,1.750000,1.750000
811.052471,-69.372743,-37.030011,-0.419668,0.045034,1.750000,1.750000
811.152464,-69.281472,-37.070489,-0.415197,0.044517,1.750000,1.750000
811.252457,-69.190059,-37.110544,-0.410780,0.043993,1.750000,1.750000
811.352449,-69.098506,-37.150183,-0.406417,0.043462,1.750000,1.750000
811.452442,-69.006813,-37.189411,-0.402110,0.042925,1.750000,1.750000
811.552435,-68.914982,-37.228235,-0.397857,0.042381,1.750000,1.750000
811.652427,-68.823011,-37.266660,-0.393660,0.041831,1.750000,1.750000
811.752420,-68.730903,-37.304692,-0.389519,0.041276,1.750000,1.750000
811.852413,-68.638657,-37.342338,-0.385435,0.040715,1.750000,1.750000
811.952406,-68.546275,-37.379603,-0.381407,0.040149,1.750000,1.750000
812.052398,-68.453757,-37.416494,-0.377436,0.039578,1.750000,1.750000
812.152391,-68.361103,-37.453015,-0.373523,0.039002,1.750000,1.750000
812.252384,-68.268315,-37.489174,-0.369668,0.038422,1.750000,1.750000
812.352376,-68.175392,-37.524977,-0.365871,0.037838,1.750000,1.750000
812.452369,-68.082337,-37.560429,-0.362132,0.037249,1.750000,1.750000
812.552362,-67.989148,-37.595536,-0.358453,0.036657,1.750000,1.750000
812.652355,-67.895827,-37.630304,-0.354832,0.036062,1.750000,1.750000
812.752347,-67.802374,-37.664740,-0.351270,0.035463,1.750000,1.750000
812.852340,-67.708791,-37.698849,-0.347767,0.034860,1.750000,1.750000
812.952333,-67.615077,-37.732637,-0.344325,0.034255,1.750000,1.750000
813.052325,-67.521233,-37.766111,-0.340942,0.033648,1.750000,1.750000
813.152318,-67.427261,-37.799276,-0.337619,0.033037,1.750000,1.750000
813.252311,-67.333160,-37.832138,-0.334357,0.032425,1.750000,1.750000
813.352304,-67.238928,-37.864705,-0.331155,0.031838,1.750000,1.750000
813.452296,-67.144520,-37.896996,-0.327978,0.031832,1.750000,1.750000
813.552289,-67.049987,-37.928996,-0.324802,0.031828,1.750000,1.750000
813.652282,-66.955330,-37.960702,-0.321624,0.031825,1.750000,1.750000
813.752274,-66.860551,-37.992114,-0.318447,0.031825,1.750000,1.750000
813.852267,-66.765653,-38.023232,-0.315268,0.031825,1.750000,1.750000
813.952260,-66.670638,-38.054054,-0.312089,0.031828,1.750000,1.750000
814.052253,-66.575506,-38.084579,-0.308909,0.031832,1.750000,1.750000
814.152245,-66.480261,-38.114808,-0.305728,0.031838,1.750000,1.750000
814.252238,-66.384904,-38.144738,-0.302546,0.031846,1.750000,1.750000
814.352231,-66.289437,-38.174369,-0.299362,0.031855,1.750000,1.750000
814.452223,-66.193862,-38.203700,-0.296177,0.031866,1.750000,1.750000
814.552216,-66.098180,-38.232731,-0.292990,0.031879,1.750000,1.750000
814.652209,-66.002395,-38.261460,-0.289801,0.031893,1.750000,1.750000
814.752202,-65.906507,-38.289887,-0.286611,0.031909,1.750000,1.750000
814.852194,-65.810519,-38.318011,-0.283418,0.031927,1.750000,1.750000
814.952187,-65.714432,-38.345831,-0.280223,0.031946,1.750000,1.750000
815.052180,-65.618248,-38.373346,-0.277026,0.031967,1.750000,1.750000
815.152172,-65.521970,-38.400555,-0.273827,0.031990,1.750000,1.750000
815.252165,-65.425600,-38.427457,-0.270625,0.032014,1.750000,1.750000
815.352158,-65.329138,-38.454052,-0.267420,0.032040,1.750000,1.750000
815.452151,-65.232588,-38.480339,-0.264213,0.032068,1.750000,1.750000
815.552143,-65.135951,-38.506317,-0.261002,0.032097,1.750000,1.750000
815.652136,-65.039228,-38.531984,-0.257789,0.032128,1.750000,1.750000
815.752129,-64.942423,-38.557341,-0.254572,0.032161,1.750000,1.750000
815.852121,-64.845536,-38.582386,-0.251352,0.032195,1.750000,1.750000
815.952114,-64.748570,-38.607119,-0.248128,0.032231,1.750000,1.750000
816.052107,-64.651526,-38.631539,-0.244901,0.032269,1.750000,1.750000
816.152100,-64.554407,-38.655644,-0.241670,0.032308,1.750000,1.750000
816.252092,-64.457215,-38.679434,-0.238435,0.032349,1.750000,1.750000
816.352085,-64.359951,-38.702908,-0.235197,0.032392,1.750000,1.750000
816.452078,-64.262617,-38.726065,-0.231954,0.032436,1.750000,1.750000
816.552070,-64.165215,-38.748905,-0.228706,0.032482,1.750000,1.750000
816.652063,-64.067748,-38.771427,-0.225455,0.032530,1.750000,1.750000
816.752056,-63.970217,-38.793629,-0.222198,0.032579,1.750000,1.750000
816.852049,-63.872623,-38.815511,-0.218937,0.032630,1.750000,1.750000
816.952041,-63.774970,-38.837072,-0.215672,0.032682,1.750000,1.750000
817.052034,-63.677258,-38.858311,-0.212401,0.032737,1.750000,1.750000
817.152027,-63.579490,-38.879228,-0.209125,0.032793,1.750000,1.750000
817.252019,-63.481667,-38.899821,-0.205844,0.032850,1.750000,1.750000
817.352012,-63.383793,-38.920089,-0.202558,0.032909,1.750000,1.750000
817.452005,-63.285912,-38.940023,-0.199249,0.033353,1.750000,1.750000
817.551998,-63.187982,-38.959628,-0.195895,0.033815,1.750000,1.750000
817.651990,-63.090000,-38.978899,-0.192495,0.034277,1.750000,1.750000
817.751983,-62.991965,-38.997832,-0.189050,0.034738,1.750000,1.750000
817.851976,-62.893876,-39.016422,-0.185559,0.035197,1.750000,1.750000
817.951968,-62.795733,-39.034666,-0.182022,0.035656,1.750000,1.750000
818.051961,-62.697534,-39.052560,-0.178440,0.036113,1.750000,1.750000
818.151954,-62.599278,-39.070097,-0.174813,0.036569,1.750000,1.750000
818.251947,-62.500964,-39.087275,-0.171141,0.037023,1.750000,1.750000
818.351939,-62.402593,-39.104089,-0.167423,0.037476,1.750000,1.750000
818.451932,-62.304162,-39.120534,-0.163661,0.037927,1.750000,1.750000
818.551925,-62.205671,-39.136607,-0.159854,0.038376,1.750000,1.750000
818.651917,-62.107119,-39.152302,-0.156002,0.038824,1.750000,1.750000
818.751910,-62.008505,-39.167616,-0.152105,0.039269,1.750000,1.750000
818.851903,-61.909829,-39.182543,-0.148164,0.039712,1.750000,1.750000
818.951896,-61.811088,-39.197080,-0.144178,0.040152,1.750000,1.750000
819.051888,-61.712284,-39.211222,-0.140149,0.040590,1.750000,1.750000
819.151881,-61.613413,-39.224965,-0.136075,0.041025,1.750000,1.750000
819.251874,-61.514477,-39.238305,-0.131958,0.041458,1.750000,1.750000
819.351866,-61.415473,-39.251236,-0.127797,0.041888,1.750000,1.750000
819.451859,-61.316401,-39.263755,-0.123593,0.042314,1.750000,1.750000
819.551852,-61.217260,-39.275858,-0.119346,0.042738,1.750000,1.750000
819.651845,-61.118049,-39.287539,-0.115055,0.043158,1.750000,1.750000
819.751837,-61.018767,-39.298795,-0.110722,0.043574,1.750000,1.750000
819.851830,-60.919414,-39.309622,-0.106347,0.043987,1.750000,1.750000
819.951823,-60.819988,-39.320013,-0.101929,0.044396,1.750000,1.750000
820.051815,-60.720489,-39.329967,-0.097469,0.044801,1.750000,1.750000
820.151808,-60.620915,-39.339477,-0.092968,0.045202,1.750000,1.750000
820.251801,-60.521266,-39.348540,-0.088425,0.045599,1.750000,1.750000
820.351794,-60.421541,-39.357151,-0.083841,0.045991,1.750000,1.750000
820.451786,-60.321739,-39.365306,-0.079216,0.046378,1.750000,1.750000
820.551779,-60.221859,-39.373001,-0.074551,0.046761,1.750000,1.750000
820.651772,-60.121901,-39.380231,-0.069846,0.047139,1.750000,1.750000
820.751764,-60.021862,-39.386991,-0.065100,0.047511,1.750000,1.750000
820.851757,-59.921744,-39.393278,-0.060316,0.047878,1.750000,1.750000
820.951750,-59.821543,-39.399087,-0.055492,0.048240,1.750000,1.750000
821.051743,-59.721261,-39.404413,-0.050630,0.048596,1.750000,1.750000
821.151735,-59.620895,-39.409253,-0.045729,0.048946,1.750000,1.750000
821.251728,-59.520445,-39.413601,-0.040790,0.049290,1.750000,1.750000
821.351721,-59.419910,-39.417454,-0.035814,0.049628,1.750000,1.750000
821.451713,-59.319583,-39.420797,-0.030775,0.050930,1.750000,1.750000
821.551706,-59.219235,-39.423627,-0.025587,0.052425,1.750000,1.750000
821.651699,-59.118823,-39.425930,-0.020246,0.053937,1.750000,1.750000
821.751692,-59.018357,-39.427689,-0.014750,0.055466,1.750000,1.750000
821.851684,-58.917850,-39.428889,-0.009097,0.057012,1.750000,1.750000
821.951677,-58.817311,-39.429513,-0.003286,0.058577,1.750000,1.750000
822.051670,-58.716754,-39.429544,0.002684,0.060161,1.750000,1.750000
822.151662,-58.616188,-39.428967,0.008814,0.061765,1.750000,1.750000
822.251655,-58.515625,-39.427766,0.015107,0.063388,1.750000,1.750000
822.351648,-58.415078,-39.425923,0.021565,0.065033,1.750000,1.750000
822.451641,-58.314556,-39.423424,0.028187,0.066698,1.750000,1.750000
822.551633,-58.214071,-39.420251,0.034977,0.068384,1.750000,1.750000
822.651626,-58.113635,-39.416388,0.041936,0.070092,1.750000,1.750000
822.751619,-58.013259,-39.411819,0.049066,0.071822,1.750000,1.750000
822.851611,-57.912954,-39.406527,0.056368,0.073574,1.750000,1.750000
822.951604,-57.812731,-39.400498,0.063844,0.075347,1.750000,1.750000
823.051597,-57.712602,-39.393713,0.071496,0.077143,1.750000,1.750000
823.151590,-57.612579,-39.386158,0.079325,0.078960,1.750000,1.750000
823.251582,-57.512671,-39.377815,0.087333,0.080798,1.750000,1.750000
823.351575,-57.412892,-39.368668,0.095521,0.082658,1.750000,1.750000
823.451568,-57.313251,-39.358702,0.103893,0.084538,1.750000,1.750000
823.551560,-57.213761,-39.347899,0.112448,0.086438,1.750000,1.750000
823.651553,-57.114433,-39.336245,0.121188,0.088357,1.750000,1.750000
823.751546,-57.015277,-39.323721,0.130116,0.090295,1.750000,1.750000
823.851539,-56.916306,-39.310313,0.139231,0.092250,1.750000,1.750000
823.951531,-56.817530,-39.296003,0.148537,0.094221,1.750000,1.750000
824.051524,-56.718962,-39.280777,0.158033,0.096207,1.750000,1.750000
824.151517,-56.620611,-39.264616,0.167721,0.098207,1.750000,1.750000
824.251509,-56.522490,-39.247506,0.177603,0.100218,1.750000,1.750000
824.351502,-56.424610,-39.229429,0.187679,0.102239,1.750000,1.750000
824.451495,-56.326983,-39.210370,0.197950,0.104268,1.750000,1.750000
824.551488,-56.229618,-39.190312,0.208416,0.106303,1.750000,1.750000
824.651480,-56.132529,-39.169239,0.219078,0.108341,1.750000,1.750000
824.751473,-56.035725,-39.147135,0.229937,0.110379,1.750000,1.750000
824.851466,-55.939219,-39.123983,0.240993,0.112416,1.750000,1.750000
824.951458,-55.843022,-39.099768,0.252245,0.114447,1.750000,1.750000
825.051451,-55.747144,-39.074473,0.263694,0.116470,1.750000,1.750000
825.151444,-55.651599,-39.048081,0.275339,0.118481,1.750000,1.750000
825.251437,-55.556395,-39.020577,0.287179,0.120477,1.750000,1.750000
825.351429,-55.461543,-38.991943,0.299214,0.122299,1.750000,1.750000
825.451422,-55.366972,-38.962145,0.311224,0.119950,1.750000,1.750000
825.551415,-55.272763,-38.931225,0.323000,0.117567,1.750000,1.750000
825.651407,-55.178913,-38.899206,0.334539,0.115156,1.750000,1.750000
825.751400,-55.085417,-38.866111,0.345839,0.112723,1.750000,1.750000
825.851393,-54.992272,-38.831963,0.356901,0.110270,1.750000,1.750000
825.951386,-54.899474,-38.796787,0.367722,0.107804,1.750000,1.750000
826.051378,-54.807020,-38.760604,0.378302,0.105327,1.750000,1.750000
826.151371,-54.714907,-38.723439,0.388641,0.102844,1.750000,1.750000
826.251364,-54.623130,-38.685315,0.398738,0.100358,1.750000,1.750000
826.351356,-54.531686,-38.646256,0.408594,0.097872,1.750000,1.750000
826.451349,-54.440571,-38.606283,0.418208,0.095389,1.750000,1.750000
826.551342,-54.349783,-38.565422,0.427582,0.092912,1.750000,1.750000
826.651335,-54.259316,-38.523694,0.436715,0.090442,1.750000,1.750000
826.751327,-54.169168,-38.481124,0.445609,0.087983,1.750000,1.750000
826.851320,-54.079336,-38.437735,0.454264,0.085536,1.750000,1.750000
826.951313,-53.989814,-38.393549,0.462682,0.083102,1.750000,1.750000
827.051305,-53.900601,-38.348591,0.470863,0.080684,1.750000,1.750000
827.151298,-53.811692,-38.302884,0.478809,0.078282,1.750000,1.750000
827.251291,-53.723083,-38.256451,0.486520,0.075897,1.750000,1.750000
827.351284,-53.634771,-38.209315,0.493999,0.073530,1.750000,1.750000
827.451276,-53.546753,-38.161499,0.501247,0.071181,1.750000,1.750000
827.551269,-53.459025,-38.113028,0.508264,0.068852,1.750000,1.750000
827.651262,-53.371583,-38.063923,0.515053,0.066542,1.750000,1.750000
827.751254,-53.284424,-38.014210,0.521615,0.064251,1.750000,1.750000
827.851247,-53.197543,-37.963910,0.527951,0.061980,1.750000,1.750000
827.951240,-53.110938,-37.913047,0.534062,0.059728,1.750000,1.750000
828.051233,-53.024605,-37.861645,0.539951,0.057494,1.750000,1.750000
828.151225,-52.938541,-37.809727,0.545619,0.055280,1.750000,1.750000
828.251218,-52.852741,-37.757316,0.551066,0.053083,1.750000,1.750000
828.351211,-52.767202,-37.704435,0.556295,0.050904,1.750000,1.750000
828.451203,-52.681920,-37.651108,0.561306,0.048741,1.750000,1.750000
828.551196,-52.596892,-37.597358,0.566101,0.046593,1.750000,1.750000
828.651189,-52.512115,-37.543209,0.570680,0.044461,1.750000,1.750000
828.751182,-52.427584,-37.488683,0.575046,0.042342,1.750000,1.750000
828.851174,-52.343296,-37.433804,0.579199,0.040237,1.750000,1.750000
828.951167,-52.259248,-37.378596,0.583139,0.038142,1.750000,1.750000
829.051160,-52.175436,-37.323081,0.586869,0.036058,1.750000,1.750000
829.151152,-52.091856,-37.267283,0.590388,0.033983,1.750000,1.750000
829.251145,-52.008504,-37.211226,0.593698,0.031916,1.750000,1.750000
829.351138,-51.925374,-37.154929,0.596799,0.029875,1.750000,1.750000
829.451131,-51.842173,-37.098217,0.599774,0.029211,1.750000,1.750000
829.551123,-51.759190,-37.041295,0.602679,0.028542,1.750000,1.750000
829.651116,-51.676419,-36.984168,0.605516,0.027869,1.750000,1.750000
829.751109,-51.593855,-36.926842,0.608283,0.027191,1.750000,1.750000
829.851101,-51.511492,-36.869321,0.610981,0.026509,1.750000,1.750000
829.951094,-51.429324,-36.811611,0.613608,0.025823,1.750000,1.750000
830.051087,-51.347347,-36.753716,0.616165,0.025134,1.750000,1.750000
830.151080,-51.265554,-36.695643,0.618652,0.024441,1.750000,1.750000
830.251072,-51.183941,-36.637395,0.621067,0.023744,1.750000,1.750000
830.351065,-51.102502,-36.578978,0.623412,0.023044,1.750000,1.750000
830.451058,-51.021231,-36.520397,0.625685,0.022341,1.750000,1.750000
830.551050,-50.940122,-36.461658,0.627887,0.021634,1.750000,1.750000
830.651043,-50.859172,-36.402764,0.630018,0.020925,1.750000,1.750000
830.751036,-50.778373,-36.343722,0.632076,0.020213,1.750000,1.750000
830.851029,-50.697721,-36.284537,0.634062,0.019499,1.750000,1.750000
830.951021,-50.617209,-36.225213,0.635977,0.018782,1.750000,1.750000
831.051014,-50.536834,-36.165756,0.637818,0.018063,1.750000,1.750000
831.151007,-50.456588,-36.106170,0.639588,0.017342,1.750000,1.750000
831.250999,-50.376467,-36.046461,0.641285,0.016618,1.750000,1.750000
831.350992,-50.296465,-35.986634,0.642908,0.015893,1.750000,1.750000
831.450985,-50.216577,-35.926695,0.644460,0.015166,1.750000,1.750000
831.550978,-50.136797,-35.866647,0.645938,0.014437,1.750000,1.750000
831.650970,-50.057119,-35.806496,0.647342,0.013707,1.750000,1.750000
831.750963,-49.977539,-35.746248,0.648674,0.012975,1.750000,1.750000
831.850956,-49.898051,-35.685908,0.649932,0.012242,1.750000,1.750000
831.950948,-49.818649,-35.625479,0.651117,0.011507,1.750000,1.750000
